;
;   Format of the site name database:
;
;   Column      Meaning
+38.5719   -092.1905         Jefferson City, MO
+40.7113   -074.0650         Jersey City, NJ
+31.7833   +035.2167         +Jerusalem, Israel
-26.2000   +028.0833         +Johannesburg, South Africa
+36.3314   -082.3687         Johnson City, TN
+38.8400   -094.7367         Johnson County, KS
+40.3254   -078.9195         Johnstown, PA
+41.5267   -088.1224         Joliet, IL
+35.8367   -090.7067         Jonesboro, AR
+37.0818   -094.5030         Joplin, MO
+30.5983   -099.8167         Junction, TX
+58.1806   -134.2510         +Juneau, AK
+46.3447   -087.3825         K.I. Sawyer AFB, MI
+34.5166   +069.1833         +Kabul, Afganistan
+42.2747   -085.5883         Kalamazoo, MI
+48.1994   -114.3170         Kalispell, MT
+00.3333   +032.5000         +Kampala, Uganda
+20.0123   -155.4018         Kamuela, HI
+41.1155   -087.8612         Kankakee, IL
+26.2800   +080.2000         +Kanpur, India
+39.1184   -094.7270         Kansas City, KS
+39.1223   -094.5520         +Kansas City, MO
+48.5830   +045.7372         +Kapustin Yar, Russia
+24.8666   +067.0500         +Karachi, Pakistan
+27.7166   +085.3166         +Katmandu, Nepal
+19.4351   -156.0353         Keahole, HI
+40.7008   -099.0846         Kearney, NE
+42.9333   -071.2800         Keene, NH
+33.3630   -096.6190         Kelly, TX
+60.5537   -151.2074         +Kenai, AK
+43.3544   -070.4615         Kennebunkport, ME
+28.6100   -080.6920         Kennedy Space Center, FL
+29.9833   -090.2417         Kenner, LA
+42.5953   -087.8364         Kenosha, WI
-49.5833   +069.5000         +Kerguelen Islands
+55.3525   -131.6596         +Ketchikan, AK
+39.6959   -084.1501         Kettering, OH
+32.4240   -088.4380         Kewanee, MS
+24.5850   -081.8000         +Key West, FL
+15.5880   +032.5341         +Khartoum, Sudan
+50.4333   +030.5166         +Kiev, Ukraine
-02.0000   +030.2000         +Kigali, Rwanda
+44.6483   -119.7100         Kimberly, OR
+35.8050   -098.0033         Kingfisher, OK
+36.5296   -082.5569         Kingsport, TN
+18.0000   -077.0000         +Kingston, Jamaica
+44.1500   -076.3000         Kingston, ON Canada
-04.3333   +015.3000         +Kinshasa, Congo
+40.1951   -092.5784         Kirksville, MO
+43.2500   -080.3500         Kitchener, ON Canada
+42.2210   -121.7724         Klamath Falls, OR
+35.7967   -078.4392         Knightdale, NC
+35.9608   -083.9186         Knoxville, TN
+57.7985   -152.4025         +Kodiak, AK
+21.2683   -157.7050         Koko Head, HI
+40.4756   -086.1331         Kokomo, IN
+22.5333   +088.3333         +Kolkata, India
+03.1167   +101.7000         +Kuala Lumpur, Malaysia
+35.0000   +135.7500         +Kyoto, Japan
+43.8270   -091.2340         La Crosse, WI
+33.0414   -085.0346         La Grange, GA
+32.7696   -117.0189         La Mesa, CA
-16.5000   -068.1500         +La Paz, Bolivia
+26.7572   -081.4380         La Belle, FL
+43.5695   -071.4803         Laconia, NH
+40.4197   -086.8942         Lafayette, IN
+30.2153   -092.0295         Lafayette, LA
+06.4500   +003.4000         +Lagos, Nigeria
+31.5833   +074.3333         +Lahore, Pakistan
+30.2109   -093.2029         Lake Charles, LA
+28.0415   -081.9600         Lakeland, FL
+42.1892   -120.3454         Lakeview, OR
+33.8488   -118.1220         Lakewood, CA
+39.6952   -105.1136         Lakewood, CO
+41.4867   -081.8033         Lakewood, OH
+40.5967   -093.9667         Lamoni, IA
+31.0634   -098.1809         Lampasas, TX
+20.7683   -156.9717         Lanai, HI
+40.0419   -076.3012         Lancaster, PA
+42.8350   -108.7333         Lander, WY
+42.7091   -084.5540         Lansing, MI
+41.3109   -105.5830         Laramie, WY
+27.5343   -099.4870         Laredo, TX
+27.9183   -082.7900         Largo, FL
+32.3361   -106.7558         Las Cruces, NM
+28.1000   -015.4000         +Las Palmas, Spain
+36.2058   -115.2228         +Las Vegas, NV
+29.3557   -100.7838         Laughlin, TX
+31.6937   -089.1447         Laurel, MS
+38.9629   -095.2554         Lawrence, KS
+42.7000   -071.1620         Lawrence, MA
+34.6004   -098.4228         Lawton, OK
+41.0780   -111.9545         Layton, UT
+39.3117   -094.9133         Leavenworth, KS
+43.6353   -072.2542         Lebanon, NH
+29.1452   -090.1227         Leeville, LA
+31.1546   -095.9755         Leona, TX
+49.4200   -112.5000         Lethbridge, AB Canada
+49.1500   -055.0300         Lewisporte, NF Canada
+46.3929   -116.9922         Lewiston, ID
+44.0893   -070.1725         Lewiston, ME
+47.0636   -109.4277         Lewistown, MT
+38.0472   -084.4961         Lexington, KY
+37.0447   -100.9355         Liberal, KS
+00.5000   +009.5000         +Libreville, Gabon
+21.9800   -159.3750         Lihue, HI
-14.0000   +033.8000         +Lilongwe, Malawi
+40.7433   -084.1114         Lima, OH
-12.0830   -077.0500         +Lima, Peru
+40.8164   -096.7042         Lincoln, NE
+38.7167   -009.1333         +Lisbon, Portugal
+34.7224   -092.3541         +Little Rock, AR
+53.2600   -003.0000         +Liverpool, UK
+36.3887   -085.3275         Livingston, TN
+45.6630   -110.5637         Livingston, MT
+42.3982   -083.3725         Livonia, MI
+46.0500   +014.5167         Ljubljana, Slovenia
+30.7967   -098.7867         Llano, TX
+41.7400   -111.8283         Logan, UT
+06.1333   +001.2167         +Lome, Togo
+37.0744   -084.0459         London, KY
+51.5000   -000.1166         +London, UK
+43.1845   -090.2017         Lone Rock, WI
+33.7889   -118.1598         Long Beach, CA
+32.4917   -094.7333         Longview, TX
+41.4416   -082.1834         Lorain, OH
+34.0308   -118.1437         +Los Angeles, CA
+41.6833   -081.3950         Lost Nation, OH
+38.2248   -085.7412         Louisville, KY
+32.8483   -096.8617         Love, TX
+34.7033   -112.4800         Love Field, AZ
+42.6387   -071.3221         Lowell, MA
-08.8383   +013.2344         +Luanda, Angola
+33.5847   -101.8425         +Lubbock, TX
+41.3633   -113.8400         Lucin, UT
+31.3335   -094.7261         Lufkin, TX
-15.0000   +029.0000         +Lusaka, Zambia
+49.6000   +006.2000         +Luxembourg, Luxembourg
+37.4012   -079.1914         Lynchburg, VA
+42.4633   -070.9483         Lynn, MA
+45.4500   +004.4000         Lyon, France
+39.7387   -092.4705         Macon, MO
+32.8367   -083.6267         Macon, GA
+44.0084   -097.1074         Madison, SD
+43.0798   -089.3875         +Madison, WI
+40.4000   -003.6833         +Madrid, Spain
+03.7500   +008.7833         +Malabo, Equatorial Guinea
+42.1895   -112.2491         Malad City, ID
+36.5550   -089.9117         Malden, MO
+42.4304   -071.0584         Malden, MA
+04.1000   +073.3100         +Male, Maldive Islands
+12.1000   -086.3000         +Managua, Nicaragua
+26.2360   +050.5830         +Manama, Bahrain
+41.7833   -072.5233         Manchester, CT
+42.9911   -071.4614         Manchester, NH
+53.2800   -002.1400         +Manchester, UK
+46.8267   -100.8950         Mandan, ND
+39.1901   -096.6000         Manhattan, KS
+14.5833   +120.9833         +Manila, Philippines
+44.2446   -086.3264         Manistee, MI
+44.0986   -087.6774         Manitowoc, WI
+39.7874   -098.2076         Mankato, KS
+44.1667   -093.9911         Mankato, MN
+49.4883   +008.4647         +Mannheim, Germany
+40.7567   -082.5167         Mansfield, OH
+37.8023   -121.2235         Manteca, CA
+37.5900   -091.7883         Maples, MO
-25.9667   +032.5833         +Maputo, Mozambique
+39.1450   -084.0060         Marathon, OH
+30.3104   -104.0249         Marfa, TX
+30.7750   -085.2397         Marianna, FL
+33.9500   -084.5467         Marietta, GA
+40.5491   -085.6670         Marion, IN
+46.5508   -087.3957         +Marquette, MI
+43.3000   +005.4000         +Marseille, France
+44.4483   -095.8250         Marshall, MN
+32.5360   -094.3508         Marshall, TX
+41.3933   -070.6167         Martha's Vineyard, MA
+14.6000   -061.0830         Martinique
+39.1516   -121.5823         Marysville, CA
+43.1513   -093.1985         Mason City, IA
+20.9017   -156.4350         Maui, HI
-26.0000   +031.0000         +Mbabane, Swaziland
+34.8500   -095.7817         McAlester, OK
+26.2155   -098.2393         Mcallen, TX
+44.9134   -116.1075         McCall, ID
+47.1483   -122.4733         McChord, WA
+40.2041   -100.6203         McCook, NE
+39.5950   -084.2233         McGuire, OH
+35.6033   -088.9100         McKellar, TN
-77.8000   +167.0000         +McMurdo Station, Antarctica
+35.4850   -119.0967         Meadows Field, CA
+21.2700   +039.4500         +Mecca, Saudi Arabia
+03.5833   +098.6666         +Medan, Indonesia
+06.2167   -075.6000         +Medellin, Colombia
+42.4225   -071.1087         Medford, MA
+42.3398   -122.8531         Medford, OR
+41.8999   -106.2010         Medicine Bow, WY
+50.0333   -110.6800         Medicine Hat, AB Canada
+28.1150   -080.6401         Melbourne, FL
-37.8167   +144.9667         +Melbourne, Australia
+35.1056   -090.0070         +Memphis, TN
+39.1827   -123.4758         Mendocino, CA
+45.1211   -087.6235         Menominee, MI
+37.1807   -120.2858         Merced, CA
+41.5350   -072.7917         Meriden, CT
+32.3809   -088.7125         Meridian, MS
+42.8183   -070.8117         Merrimack, NH
+28.3670   -080.6878         Merritt Island, FL
+33.4177   -111.7403         Mesa, AZ
+32.7650   -096.5967         Mesquite, TX
+19.4341   -099.1380         +Mexico City, Mexico
-26.5670   +028.0170         Meyerton, South Africa
+25.8529   -080.1125         Miami Beach, FL
+25.7769   -080.1922         +Miami, FL
+32.0265   -102.1002         Midland, TX
+39.4300   -083.8017         Midwest, OH
+35.4626   -097.3694         Midwest City, OK
+45.4666   +009.2000         +Milan, Italy
+46.3817   -105.9533         Miles City, MT
+38.3945   -113.0111         Milford, UT
+41.2242   -073.0602         Milford, CT
+32.7500   -098.0086         Millsap, TX
+43.0634   -087.9666         +Milwaukee, WI
+44.9619   -093.2668         +Minneapolis, MN
+44.9400   -093.4433         Minnetonka, MN
+48.2337   -101.2961         Minot, ND
+53.5400   +027.3500         +Minsk, Belarus
+43.1500   -079.5000         Mississauga, ON Canada
+46.8617   -114.0083         Missoula, MT
+43.4233   -098.0147         Mitchell, SD
+38.5725   -109.5471         Moab, UT
+30.6775   -088.0890         Mobile, AL
+37.6433   -121.0017         Modesto, CA
+02.0000   +045.0000         +Mogadishu, Somalia
+41.4851   -090.4888         Moline, IL
+21.1612   -157.1867         Molokai, HI
+32.3033   -092.0709         Monroe, LA
+31.5167   -087.3278         Monroeville, AL
+06.3105   -010.8040         +Monrovia, Liberia
+43.4600   +007.2300         Monte Carlo, Monaco
+34.0034   -118.0619         Montebello, CA
+34.0468   -118.1306         Monterey Park, CA
+44.9733   -095.7117         Montevideo, MN
-34.8833   -056.1833         +Montevideo, Uruguay
+32.3544   -086.2843         Montgomery, AL
+33.5617   -091.7150         Monticello, AR
+44.2665   -072.5719         Montpelier, VT
+43.6100   +003.8800         Montpellier, France
+45.5000   -073.5830         +Montreal, QB Canada
+35.3295   -097.4747         Moore, OK
+50.5000   -106.0000         Moose Jaw, SK Canada
+29.7017   -091.1919         Morgan City, LA
+39.6317   -079.9533         Morgantown, WV
-11.4100   +043.1600         +Moroni, Comoros Islands
+45.5667   -095.9683         Morris, MN
+35.2517   -120.7583         Morro Bay, CA
+46.7298   -116.9968         Moscow, ID
+55.7500   +037.7000         +Moscow, Russia
+47.1157   -119.2862         Moses Lake, WA
+31.1668   -083.7702         Moultrie, GA
+43.5833   -084.7667         Mount Pleasant, MI
+40.9100   -073.8250         Mount Vernon, NY
+33.4869   -086.7405         Mountain Brook, AL
+43.1383   -115.6887         Mountain Home, ID
+37.4020   -122.0776         Mountain View, CA
+47.4567   -115.6450         Mullan Pass, ID
+18.9000   +072.8167         +Mumbai, India
+40.1975   -085.3906         Muncie, IN
+48.1333   +011.5833         +Munich, Germany
+35.8483   -086.3917         Murfreesboro, TN
+68.9666   +033.0833         +Murmansk, Russia
+40.6600   -111.8867         Murray, UT
+34.7067   -087.4917         Muscle Shoals, AL
+43.1403   -086.1454         Muskegon, MI
+35.7485   -095.3519         Muskogee, OK
+33.7166   -078.9000         Myrtle Beach, SC
+37.8933   -086.2450         Mystic, KY
+40.1935   -110.0618         Myton, UT
+12.0000   +015.0000         N'Djamena, Chad
+56.3400   -061.4000         Nain, NF Canada
-01.2833   +036.8166         +Nairobi, Kenya
+43.5800   -116.5640         Nampa, ID
+32.0616   +118.7770         +Nanjing, China
+47.2200   -001.5500         Nantes, France
+38.2979   -122.2999         Napa, CA
+40.8500   +014.2833         +Naples, Italy
+39.1323   -094.0884         Napoleon, MO
+36.1716   -086.7848         +Nashville, TN
+31.5479   -091.3886         Natchez, MS
+30.2316   -096.0515         Navasota, TX
+34.7667   -114.4667         Needles, CA
+36.8447   -094.3752         Neosho, MO
+47.0000   +007.0000         Neuchatel, Switzerland
+41.6369   -070.9281         New Bedford, MA
+41.6689   -072.7831         New Britain, CT
+39.6633   -075.5617         New Castle, DE
+28.6000   +077.2000         +New Delhi, India
+41.3101   -072.9241         New Haven, CT
+37.6320   -085.5080         New Hope, KY
+30.0051   -091.8172         New Iberia, LA
+29.9480   -090.0694         +New Orleans, LA
+40.9083   -073.7817         New Rochelle, NY
+40.6698   -073.9438         +New York, NY
+39.6833   -075.7583         Newark, DE
+40.7241   -074.1732         Newark, NJ
+45.3533   -122.9767         Newberg, OR
+46.3533   -085.5090         Newberry, MI
-32.9160   +151.7500         Newcastle, Australia
+54.9890   -001.6194         +Newcastle, UK
+43.8490   -104.2101         Newcastle, WY
+38.0840   -083.0540         Newcombe, KY
+40.2745   -081.5988         Newcomerstown, OH
+31.9517   -106.2717         Newman, TX
+44.6167   -124.0539         Newport, OR
+33.6200   -117.9267         Newport Beach, CA
+39.0850   -084.4866         Newport, KY
+36.9767   -076.4183         Newport News, VA
+41.5160   -071.2883         Newport, RI
+41.7336   -093.0610         Newton, IA
+42.2013   -071.1233         Newton, MA
+43.0912   -079.0162         Niagara Falls, NY
+14.0000   +003.0000         +Niamey, Niger
+43.7000   +007.2500         +Nice, France
+35.0000   +033.2000         +Nicosia, Cyprus
+43.9117   -091.4667         Nodine, MN
+31.4150   -110.8483         Nogales (Tucson), AZ
+64.5092   -165.4152         +Nome, AK
+42.0343   -097.4184         Norfolk, NE
+36.9232   -076.2449         +Norfolk, VA
+35.2255   -097.3440         Norman, OK
+52.5000   -108.1700         North Battleford, SK Canada
+46.2000   -079.3000         North Bay, ON Canada
+43.4061   -124.2362         North Bend, OR
+32.8850   -080.0000         North Charleston, SC
+34.1720   -118.3780         North Hollywood, CA
+36.2678   -115.1442         North Las Vegas, NV
+34.7884   -092.2554         North Little Rock, AR
+77.0000   -102.5000         +North Magnetic Pole
+90.0000   +000.0000         +North Pole
+41.1330   -100.7718         North Platte, NE
+33.9069   -118.0825         Norwalk, CA
+41.0940   -073.4202         Norwalk, CT
+18.0000   -016.0000         +Nouakchott, Mauritania
-21.8000   +166.9000         +Noumea, New Caledonia
+55.0333   +082.9166         +Novosibirsk, Russia
+42.2728   -098.3850         O'Neill, NE
+41.8817   -087.7750         Oak Park, IL
+35.9627   -084.2962         Oak Ridge, TN
+37.7715   -122.2246         Oakland, CA
+29.1875   -082.1308         Ocala, FL
+33.2251   -117.3103         Oceanside, CA
+31.8744   -102.3483         Odessa, TX
+46.4666   +030.7333         +Odessa, Ukraine
+41.2279   -111.9658         Ogden, UT
+35.4671   -097.5135         +Oklahoma City, OK
+35.6933   -095.8650         Okmulgee, OK
+38.8850   -094.8217         Olathe, KS
+47.0658   -122.8493         +Olympia, WA
+41.2617   -095.9372         Omaha, NE
+34.0544   -117.6058         Ontario, CA
+32.6542   -085.3788         Opelika, AL
+33.7867   -117.8500         Orange, CA
+40.2982   -111.6981         Orem, UT
+28.5047   -081.3742         Orlando, FL
+29.2942   -081.0946         Ormond Beach, FL
+34.4000   +135.2700         +Osaka, Japan
+43.9000   -078.8660         Oshawa, ON Canada
+44.0178   -088.5540         Oshkosh, WI
+59.9167   +010.7500         +Oslo, Norway
+37.1676   -095.1118         Oswego, KS
+45.4000   -075.7500         +Ottawa, ON Canada
+41.0112   -092.2440         Ottumwa, IA
+12.5000   -002.0000         +Ouagadougou, Burkina Faso
+38.9700   -094.6667         Overland Park, KS
+37.7594   -087.1193         Owensboro, KY
+49.1400   -102.1000         Oxbow, SK Canada
+34.1974   -119.2137         Oxnard, CA
+32.7980   -117.2390         Pacific Beach, CA
+37.0726   -088.6360         Paducah, KY
-14.1600   -170.4200         +Pago Pago, American Samoa
+26.7817   -080.6917         Pahokee, FL
+47.9033   -122.2867         Paine, WA
+28.7136   -096.2358         Palacios, TX
+26.6929   -080.0381         Palm Beach, FL
+37.3992   -122.1394         Palo Alto, CA
+30.1738   -085.6738         Panama City, FL
+08.9667   -079.5333         +Panama City, Panama
-17.5330   -149.5600         Papeete, French Polynesia
+36.0808   -115.1336         Paradise, NV
+05.8167   -055.1500         +Paramaribo, Suriname
+33.6600   -095.5235         Paris, TX
+48.8667   +002.3333         +Paris, France
+46.9175   -095.0601         Park Rapids, MN
+39.2640   -081.5430         Parkersburg, WV
+41.3836   -081.7294         Parma, OH
+34.1607   -118.1387         Pasadena, CA
+29.6606   -095.1520         Pasadena, TX
+30.3661   -088.5473         Pascagoula, MS
+46.2521   -119.1278         Pasco, WA
+35.6733   -120.6267         Paso Robles, CA
+40.9145   -074.1634         Paterson, NJ
+40.1106   -096.1520         Pawnee City, NE
+41.8733   -071.3743         Pawtucket, RI
+35.5274   -113.4298         Peach Springs, AZ
+43.2591   -082.8165         Peck, MI
+31.4025   -103.5056         Pecos, TX
+45.6300   -084.6633         Pellston, MI
+48.9680   -097.2457         Pembina, ND
+45.6983   -118.9383         Pendleton, OR
+30.4447   -087.1895         Pensacola, FL
+40.6950   -089.5925         Peoria, IL
-31.9500   +115.8500         +Perth, Australia
+44.2000   -078.2000         Peterborough, ON Canada
+32.4655   -085.0146         Phenix City, AL
+40.0068   -075.1347         +Philadelphia, PA
+44.0405   -101.6638         Philip, SD
+11.5500   +104.9160         +Phnom Penh, Cambodia
+33.5426   -112.0714         Phoenix, AZ
+30.5287   -089.6783         Picayune, MS
+33.9898   -118.0883         Pico Rivera, CA
+44.3730   -100.3225         +Pierre, SD
+34.2134   -092.0186         Pine Bluff, AR
+32.6180   -105.3940         Pinon, NM
+36.7467   -097.1600         Pioneer, OK
+40.4386   -080.0000         +Pittsburgh, PA
+42.4518   -073.2609         Pittsfield, MA
+34.1909   -101.7246         Plainview, TX
+33.0462   -096.7467         Plano, TX
+62.7166   +040.2833         +Plesetsk, Russia
+42.8733   -112.4500         Pocatello, ID
+37.9283   -087.7617         Pocket City, IN
+32.6167   -116.9833         Poggi, CA
+34.0590   -117.7614         Pomona, CA
+26.2369   -080.1329         Pompano Beach, FL
+42.6491   -083.2872         Pontiac, MI
+29.8750   -093.9375         Port Arthur, TX
+18.5333   -072.3333         +Port Au Prince, Haiti
+41.5568   -090.6042         Port City, IA
-20.1660   +057.5000         +Port Louis, Mauritius
-09.4833   +147.1500         +Port Moresby, Papua New Guinea
+66.0500   -117.8800         +Port Radium, NT Canada
+36.0354   -119.0100         Porterville, CA
+43.6671   -070.2072         Portland, ME
+45.5383   -122.6565         +Portland, OR
-30.0330   -051.2000         +Porto Alegre, Brazil
+06.4833   +002.6167         +Porto Novo, Benin
+43.0569   -070.7820         Portsmouth, NH
+36.8353   -076.3039         Portsmouth, VA
+50.1000   +014.5000         +Prague, Czech Republic
+34.5760   -112.4491         Prescott, AZ
-25.7060   +028.2294         Pretoria, South Africa
+39.6033   -110.7533         Price, UT
+53.2000   -105.7500         Prince Albert, SK Canada
+54.0000   -130.5000         Prince Rupert, BC Canada
+49.2700   -120.3000         Princeton, BC Canada
+41.8255   -071.4114         +Providence, RI
+40.2472   -111.6427         Provo, UT
+38.2736   -104.6210         Pueblo, CO
+20.6667   -105.2667         Puerto Vallarta, Mexico
+46.7333   -117.1620         Pullman, WA
+26.8975   -082.0570         Punta Gorda, FL
+35.0833   +129.0000         +Pusan, South Korea
+39.0194   +125.7540         +Pyongyang, Korea
+46.8000   -071.2500         +Quebec, QB Canada
+14.6438   +121.0370         +Quezon, Philippines
+42.2613   -071.0070         Quincy, MA
+32.7959   -095.4443         Quitman, TX
-00.2167   -078.5333         +Quito, Ecuador
+34.0252   -006.8361         +Rabat, Morocco
+42.7303   -087.7867         Racine, WI
+37.9750   -080.8067         Rainelle, WV
+35.7772   -078.6392         +Raleigh, NC
+33.7582   -118.3630         Rancho Palos Verdes, CA
+44.0800   -103.2283         +Rapid City, SD
+61.1170   -112.5830         Rat River, NT Canada
+41.7845   -107.2279         Rawlins, WY
+36.2467   -094.1217         Razorback, AR
+39.4400   -106.8950         Red Table, Eagle, CO
+40.3358   -075.9278         Reading, PA
+40.1738   -122.2404         Red Bluff, CA
+52.2666   -113.8000         Red Deer, AB Canada
+40.5724   -122.3649         +Redding, CA
+44.2595   -121.1712         Redmond, OR
+33.8565   -118.3762         Redondo Beach, CA
+37.5164   -122.2059         Redwood City, CA
+44.5416   -095.1137         Redwood Falls, MN
+50.4500   -104.6100         Regina, SK Canada
+68.5000   -134.0000         +Reindeer Depot, NT Canada
+39.5242   -119.8111         +Reno, NV
+34.2010   -118.5360         Reseda, CA
-22.0000   +056.0000         +Reunion Island
+43.8233   -111.7850         Rexburg, ID
+64.1333   -021.9333         +Reykjavik, Iceland
+45.6396   -089.4120         Rhinelander, WI
+34.6975   -094.3724         Rich Mountain, AR
+32.9533   -096.7250         Richardson, TX
+39.7550   -084.8383         Richmond, IN
+37.9367   -122.3467         Richmond, CA
+37.5311   -077.4746         Richmond, VA
-22.9000   -043.2333         +Rio de Janeiro, Brazil
+39.1673   -094.6337         Riverside, MO
+33.9800   -117.3650         Riverside, CA
+43.0356   -108.4148         Riverton, WY
+24.6408   +046.7727         +Riyadh, Saudi Arabia
+37.2703   -079.9455         Roanoke, VA
+39.0079   -087.7405         Robinson, IL
+44.0137   -092.4757         Rochester, MN
+43.3033   -070.9750         Rochester, NH
+43.1687   -077.6158         Rochester, NY
+34.9086   -081.0292         Rock Hill, SC
+41.5981   -109.2215         Rock Springs, WY
+34.7967   -086.6333         Rocket, AL
+42.2703   -089.0631         Rockford, IL
-23.3667   +150.5333         Rockhampton, Australia
+30.0168   -100.2118         Rocksprings, TX
+39.0812   -077.1539         Rockville, MD
+34.1525   -085.0952         Rome, GA
+42.5900   -117.8667         Rome, OR
+41.8000   +012.6000         +Rome, Italy
+48.8550   -095.6950         Roseau, MN
+43.2197   -123.3576         Roseburg, OR
+42.5033   -082.9367         Roseville, MI
+33.3711   -104.5294         Roswell, NM
+51.5500   +004.2700         +Rotterdam, Netherlands
+42.5086   -083.1546         Royal Oak, MI
+32.5318   -092.6396         Ruston, LA
+43.6083   -072.9717         Rutland, VT
+29.6867   -094.0383         Sabine Pass, TX
+45.8833   -064.3500         Sackville, PE Canada
+43.5371   -070.4547         Saco, ME
+38.5669   -121.4674         +Sacramento, CA
+43.4311   -083.9347         Saginaw, MI
+43.1666   -079.2330         Saint Catharine's, ON Canada
+37.0785   -113.5786         Saint George, UT
+45.2666   -066.0660         Saint John, NB Canada
+47.3400   -052.4300         Saint John's, NF Canada
+42.3901   -083.6031         Salem, MI
+42.7907   -071.2220         Salem, NH
+44.9245   -123.0221         Salem, OR
+38.8350   -097.6083         Salina, KS
+36.6700   -121.6517         Salinas, CA
+45.1779   -113.8985         Salmon, ID
+31.4437   -105.0532         Salt Flat, TX
+40.7564   -111.8905         +Salt Lake City, UT
-12.9830   -038.5160         +Salvador, Brazil
+38.4900   -088.0580         Samsville, IL
+31.4461   -100.4524         San Angelo, TX
+29.4577   -098.5054         +San Antonio, TX
+34.1398   -117.2923         San Bernardino, CA
+32.8150   -117.1358         San Diego, CA
+37.7950   -122.3940         +San Francisco, CA
+37.3040   -121.8498         San Jose, CA
+10.0000   -084.4000         +San Jose, Costa Rica
+18.4667   -066.1167         +San Juan, Puerto Rico
+37.7047   -122.1608         San Leandro, CA
+37.5613   -122.3120         San Mateo, CA
+33.7360   -118.2910         San Pedro, CA
+13.7000   -089.2167         +San Salvador, El Salvador
+15.4000   +044.2333         Sana'a, Yemen
+30.1526   -102.4077         Sanderson, TX
+41.4559   -082.7145         Sandusky, OH
+43.4410   -070.7813         Sanford, ME
+35.2729   -120.6648         San Luis Obispo, CA
+33.7633   -117.8650         Santa Ana, CA
+34.4285   -119.7219         Santa Barbara, CA
+37.3450   -121.9467         Santa Clara, CA
+35.6864   -105.9361         +Santa Fe, NM
+34.0134   -118.4932         Santa Monica, CA
+38.4486   -122.7008         Santa Rosa, CA
-33.4500   -070.6660         +Santiago, Chile
+18.4666   -069.9000         +Santo Domingo, Dominican Republic
-23.5333   -046.6167         +Sao Paulo, Brazil
+43.5000   +018.2600         +Sarajevo, Bosnia
+27.3361   -082.5466         Sarasota, FL
+52.1333   -106.6600         Saskatoon, SK Canada
+30.4717   -087.3367         Saufley, FL
+46.5000   -084.3330         +Sault Sainte Marie, ON Canada
+32.0500   -081.0559         +Savannah, GA
+35.2973   -099.6348         Sayre, OK
+43.7500   -079.2000         Scarborough, ON Canada
+42.0330   -088.0834         Schaumburg, IL
+42.8117   -073.9283         Schenectady, NY
+29.2683   -094.8683         Scholes, TX
+45.9767   -086.1733         Schoolcraft Co, MI
+41.8950   -103.4817         Scottsbluff, NE
+33.4883   -111.9267         Scottsdale, AZ
+41.4041   -075.6661         Scranton, PA
+32.5190   -096.3810         Scurry, TX
+38.6417   -075.6117         Seaford, DE
+41.1200   -101.7767         Searle, NE
+47.6218   -122.3503         +Seattle, WA
+32.4161   -087.0330         Selma, AL
+37.5667   +126.9667         +Seoul, South Korea
+31.1667   +121.4667         +Shanghai, China
+39.0152   -094.8045         Shawnee, KS
+43.7600   -087.7483         Sheboygan, WI
+40.8817   -082.6617         Shelby, OH
+35.4904   -086.4467         Shelbyville, TN
-36.3830   +145.4000         Shepparton, Australia
+45.4000   -071.9000         Sherbrooke, QB Canada
+44.7967   -106.9617         Sheridan, WY
+32.5128   -093.7494         Shreveport, LA
+41.1337   -102.9700         Sidney, NE
+32.4612   -108.1649         Silver City, NM
+34.2631   -118.7513         Simi Valley, CA
+01.3000   +103.8333         +Singapore, Singapore
+42.5002   -096.3940         Sioux City, IA
+43.5430   -096.7264         Sioux Falls, SD
+41.5892   -122.5331         Siskiyou County, CA
+42.0371   -087.7399         Skokie, IL
+30.2810   -089.7777         Slidell, LA
+39.2954   -075.6077         Smyrna, DE
+35.7900   -083.0533         Snowbird, TN
+34.0552   -106.9042         Socorro, NM
+42.7000   +023.3333         +Sofia, Bulgaria
+42.3903   -071.1018         Somerville, MA
+41.6753   -086.2657         South Bend, IN
+33.9440   -118.1919         South Gate, CA
+21.9033   -159.5317         South Kauai, HI
-69.0000   +143.0000         +South Magnetic Pole
-90.0000   +000.0000         +South Pole
+43.6329   -070.2855         South Portland, ME
+42.4756   -083.2592         Southfield, MI
+49.5000   +069.5000         +Soyuz Landing Zone, Kazakhstan
+39.5383   -119.7533         Sparks, NV
+34.9508   -081.9350         Spartanburg, SC
+61.1890   -149.9060         Spenard, AK
+43.1459   -095.1511         Spencer, IA
+47.6723   -117.4140         +Spokane, WA
+39.8917   -089.6250         Springfield, IL
+42.1150   -072.5390         Springfield, MA
+37.1962   -093.2861         Springfield, MO
+39.9272   -083.8080         Springfield, OH
+44.0529   -122.9771         Springfield, OR
+43.2884   -072.4762         Springfield, VT
+44.9477   -093.1037         St. Paul, MN
+38.7867   -090.4800         St. Charles, MO
+42.4967   -082.8867         St. Clair Shores, MI
+45.5540   -094.1704         St. Cloud, MN
+39.7658   -094.8506         St. Joseph, MO
+38.6292   -090.2061         St. Louis, MO
+44.9433   -093.3500         St. Louis Park, MN
+44.9477   -093.1037         St. Paul, MN
+27.7717   -082.6386         +St. Petersburg, FL
+59.8944   +030.2641         +Saint Petersburg, Russia
+29.8919   -081.3108         +St. Augustine, FL
+41.0967   -073.5527         Stamford, CT
